"","Indice","Latitud","Longitud","Sector","Hora","colClasses"
"5257",28,-0.2210886,-78.5139468," CENTRO HISTORICO","09:43:59","character"
"5258",160,-0.1918849,-78.4933233,"ND","20:21:33","POSIXct"
"5259",22,-0.2121542,-78.5065841," CENTRO HISTORICO","09:23:55","numeric"
"5260",3,-0.2235964,-78.5129652," CENTRO HISTORICO","21:10:28","numeric"
"5261",84,-0.2086921,-78.4858141," LA FLORESTA","08:52:53","numeric"
"5262",138,-0.1941486,-78.5120988," Antiguo Convenio","00:38:22","character"
"5263",128,-0.3001911,-78.5490886," QUITUMBE","22:51:19","POSIXct"
"5264",158,-0.1982256,-78.4959358,"ND","06:09:05","numeric"
"5265",28,-0.2210886,-78.5139468," CENTRO HISTORICO","15:50:55","numeric"
"5266",58,-0.1830296,-78.4822974," LA CAROLINA","18:27:52","numeric"
"5267",182,-0.2457754,-78.5342002,"ND","07:12:50","character"
"5268",203,-0.2785195,-78.5316896,"ND","13:18:54","POSIXct"
"5269",109,-0.2019538,-78.501724," NO DEFINIDO","01:43:09","numeric"
"5270",236,-0.198408,-78.424648," CUMBAYA","03:37:35","numeric"
"5271",217,-0.2849406,-78.4418088,"ND","07:14:19","numeric"
"5272",90,-0.21347,-78.4828919999999," LA FLORESTA","12:38:07","character"
"5273",56,-0.1880037,-78.4855529," LA CAROLINA","18:31:44","POSIXct"
"5274",85,-0.2075673,-78.4837538," LA FLORESTA","23:35:26","numeric"
"5275",156,-0.2091367,-78.4959358,"ND","13:34:08","numeric"
"5276",98,-0.1450108,-78.4870148," Bicentenario","01:14:48","numeric"
"5277",185,-0.2952455,-78.5559046," QUITUMBE","12:27:05","character"
"5278",156,-0.2091367,-78.4959358,"ND","16:50:35","POSIXct"
"5279",127,-0.2484601,-78.5257342," Antiguo Convenio","11:11:39","numeric"
"5280",250,-0.221246,-78.512436,"ND","17:00:46","numeric"
"5281",216,-0.2863836,-78.4403578,"ND","15:55:59","numeric"
"5282",57,-0.1856246,-78.4845739," LA CAROLINA","15:59:36","character"
"5283",111,-0.0886416,-78.4709001," CARCELEN","04:50:59","POSIXct"
"5284",113,-0.2921879,-78.4777826," CONOCOTO","11:44:29","numeric"
"5285",183,-0.2575448,-78.5436416,"ND","05:41:31","numeric"
"5286",40,-0.2198333,-78.51322," CENTRO HISTORICO","02:11:19","numeric"
"5287",59,-0.1833843,-78.4823471," LA CAROLINA","11:12:34","character"
"5288",53,-0.1863515,-78.4854832," LA CAROLINA","00:35:57","POSIXct"
"5289",77,-0.2048775,-78.482971," LA FLORESTA","17:15:07","numeric"
"5290",129,-0.2219094,-78.5084766," LA MARIN","13:30:41","numeric"
"5291",213,-0.3064248,-78.4363854,"ND","05:04:53","numeric"
"5292",8,-0.2232826,-78.5160497," CENTRO HISTORICO","15:19:46","character"
"5293",111,-0.0886416,-78.4709001," CARCELEN","23:49:43","POSIXct"
"5294",247,-0.221011,-78.511657,"ND","18:50:03","numeric"
"5295",234,-0.2117814,-78.4056902,"ND","03:17:28","numeric"
"5296",63,-0.17665,-78.4828306," LA CAROLINA","17:58:11","numeric"
"5297",175,-0.2140827,-78.4986877,"ND","01:40:22","character"
"5298",263,-0.229343,-78.511118,"ND","11:39:17","POSIXct"
"5299",173,-0.1719937,-78.4875727,"ND","12:53:27","numeric"
"5300",70,-0.1923677,-78.4883291," LA CAROLINA","09:31:41","numeric"
"5301",184,-0.2613428,-78.5471499,"ND","21:09:29","numeric"
"5302",47,-0.2214185,-78.5127211," CENTRO HISTORICO","16:18:53","character"
"5303",49,-0.2234865,-78.5092154," CENTRO HISTORICO","18:56:58","POSIXct"
"5304",170,-0.1854047,-78.4908557,"ND","07:26:01","numeric"
"5305",37,-0.2076293,-78.5052967," CENTRO HISTORICO","19:19:34","numeric"
"5306",105,-0.2174944,-78.5187292," NO DEFINIDO","14:59:34","numeric"
"5307",137,-0.3446081,-78.55937," GUAMANI","09:26:37","character"
"5308",185,-0.2952455,-78.5559046," QUITUMBE","08:54:41","POSIXct"
"5309",198,-0.2671578,-78.5270655,"ND","02:35:02","numeric"
"5310",218,-0.2789004,-78.4632664," CONOCOTO","05:28:54","numeric"
"5311",259,-0.223575,-78.515831,"ND","02:25:41","numeric"
"5312",21,-0.2197851,-78.5079011," CENTRO HISTORICO","18:36:47","character"
"5313",173,-0.1719937,-78.4875727,"ND","03:35:01","POSIXct"
"5314",197,-0.2602807,-78.5227633,"ND","12:42:11","numeric"
"5315",221,-0.2901494,-78.4680194,"ND","17:02:01","numeric"
"5316",266,-0.209506,-78.497329,"ND","08:45:36","numeric"
"5317",174,-0.2026673,-78.486886,"ND","19:49:21","character"
"5318",3,-0.2235964,-78.5129652," CENTRO HISTORICO","23:29:33","POSIXct"
"5319",228,-0.3119072,-78.4717798,"ND","05:07:18","numeric"
"5320",135,-0.1285989,-78.4709734," Antiguo Convenio","23:57:17","numeric"
"5321",220,-0.2802709,-78.4628319,"ND","04:16:22","numeric"
"5322",41,-0.2228065,-78.5125803," CENTRO HISTORICO","19:34:26","character"
"5323",259,-0.223575,-78.515831,"ND","21:27:51","POSIXct"
"5324",158,-0.1982256,-78.4959358,"ND","08:19:24","numeric"
"5325",141,-0.1154437,-78.49747," COTOCOLLAO","06:54:32","numeric"
"5326",159,-0.1915898,-78.4930927,"ND","13:18:45","numeric"
"5327",204,-0.2895701,-78.5385132,"ND","03:58:06","character"
"5328",89,-0.210997,-78.482433," LA FLORESTA","21:42:28","POSIXct"
"5329",213,-0.3064248,-78.4363854,"ND","09:12:11","numeric"
"5330",137,-0.3446081,-78.55937," GUAMANI","23:48:13","numeric"
"5331",262,-0.227709999999999,-78.511678,"ND","20:26:29","numeric"
"5332",158,-0.1982256,-78.4959358,"ND","16:04:55","character"
"5333",87,-0.2096066,-78.4832425," LA FLORESTA","00:09:05","POSIXct"
"5334",267,-0.127787,-78.470157,"ND","17:22:31","numeric"
"5335",163,-0.2087612,-78.5002273,"ND","21:28:31","numeric"
"5336",22,-0.2121542,-78.5065841," CENTRO HISTORICO","18:30:37","numeric"
"5337",118,-0.201435,-78.496327," NO DEFINIDO","08:16:23","character"
"5338",209,-0.2988879,-78.4438151,"ND","09:48:39","POSIXct"
"5339",224,-0.2600661,-78.4519262," GUANGOPOLO","19:11:14","numeric"
"5340",145,-0.2529851,-78.5213685," EL RECREO","22:30:04","numeric"
"5341",101,-0.2092118,-78.4956193," NO DEFINIDO","11:01:00","numeric"
"5342",202,-0.2997623,-78.542397,"ND","21:14:16","character"
"5343",260,-0.224285,-78.514084,"ND","02:16:40","POSIXct"
"5344",204,-0.2895701,-78.5385132,"ND","13:05:06","numeric"
"5345",55,-0.1882612,-78.4840509," LA CAROLINA","16:13:30","numeric"
"5346",150,-0.2233523,-78.512705," CENTRO HISTORICO","01:17:56","numeric"
"5347",239,-0.119253,-78.490336," LA OFELIA","10:06:18","character"
"5348",204,-0.2895701,-78.5385132,"ND","09:40:57","POSIXct"
"5349",208,-0.2942451,-78.4430024,"ND","04:04:36","numeric"
"5350",192,-0.1636789,-78.4848046," EL INCA","17:31:40","numeric"
"5351",189,-0.2784766,-78.5428262,"ND","10:49:10","numeric"
"5352",107,-0.238544299999999,-78.5251665," NO DEFINIDO","20:14:42","character"
"5353",267,-0.127787,-78.470157,"ND","03:20:31","POSIXct"
"5354",71,-0.1969489,-78.4894449," LA CAROLINA","07:17:15","numeric"
"5355",127,-0.2484601,-78.5257342," Antiguo Convenio","21:43:11","numeric"
"5356",235,-0.2027531,-78.4401298," CUMBAYA","04:58:02","numeric"
"5357",46,-0.2167434,-78.5085985," CENTRO HISTORICO","06:55:14","character"
"5358",11,-0.2218235,-78.5181606," CENTRO HISTORICO","09:06:11","POSIXct"
"5359",89,-0.210997,-78.482433," LA FLORESTA","00:07:04","numeric"
"5360",219,-0.2778382,-78.4655678," CONOCOTO","07:41:44","numeric"
"5361",62,-0.1768807,-78.4814948," LA CAROLINA","12:18:21","numeric"
"5362",101,-0.2092118,-78.4956193," NO DEFINIDO","18:46:05","character"
"5363",11,-0.2218235,-78.5181606," CENTRO HISTORICO","11:14:42","POSIXct"
"5364",90,-0.21347,-78.4828919999999," LA FLORESTA","05:49:17","numeric"
"5365",202,-0.2997623,-78.542397,"ND","21:22:15","numeric"
"5366",175,-0.2140827,-78.4986877,"ND","14:28:08","numeric"
"5367",18,-0.2175588,-78.5131609," CENTRO HISTORICO","22:25:18","character"
"5368",65,-0.2683487,-78.4680891," LA CAROLINA","00:12:26","POSIXct"
"5369",114,-0.2856326,-78.441098," EL TINGO","19:45:56","numeric"
"5370",161,-0.2008649,-78.4970462," SANTA CLARA","18:36:28","numeric"
"5371",204,-0.2895701,-78.5385132,"ND","05:01:27","numeric"
"5372",89,-0.210997,-78.482433," LA FLORESTA","12:48:28","character"
"5373",261,-0.22564,-78.513395,"ND","23:25:22","POSIXct"
"5374",233,-0.2098985,-78.4183395,"ND","22:13:08","numeric"
"5375",236,-0.198408,-78.424648," CUMBAYA","17:26:00","numeric"
"5376",86,-0.2088568,-78.482956," LA FLORESTA","15:42:16","numeric"
"5377",3,-0.2235964,-78.5129652," CENTRO HISTORICO","08:12:32","character"
"5378",64,-0.1767251,-78.4821975," LA CAROLINA","06:56:26","POSIXct"
"5379",117,-0.099136,-78.453081," NO DEFINIDO","15:25:09","numeric"
"5380",255,-0.218764,-78.511859,"ND","08:46:57","numeric"
"5381",201,-0.2935825,-78.5400582,"ND","23:38:52","numeric"
"5382",247,-0.221011,-78.511657,"ND","12:33:57","character"
"5383",189,-0.2784766,-78.5428262,"ND","05:09:29","POSIXct"
"5384",205,-0.2863944,-78.4464437,"ND","14:12:17","numeric"
"5385",120,-0.2021764,-78.4886912," NO DEFINIDO","02:35:48","numeric"
"5386",100,-0.1420711,-78.4883022," Bicentenario","05:14:08","numeric"
"5387",86,-0.2088568,-78.482956," LA FLORESTA","15:49:58","character"
"5388",115,-0.2921986,-78.4001434," LA MERCED","06:43:36","POSIXct"
"5389",199,-0.271696,-78.5290182,"ND","19:45:07","numeric"
"5390",98,-0.1450108,-78.4870148," Bicentenario","19:41:14","numeric"
"5391",88,-0.2102299,-78.4825548," LA FLORESTA","09:34:23","numeric"
"5392",180,-0.2365594,-78.527441,"ND","10:11:31","character"
"5393",93,-0.1993414,-78.4754705," LA FLORESTA","16:32:24","POSIXct"
"5394",19,-0.220284,-78.5095749," CENTRO HISTORICO","11:15:45","numeric"
"5395",207,-0.2876335,-78.4458268,"ND","05:54:12","numeric"
"5396",95,-0.1659212,-78.4924221," Parque Suecia","09:16:18","numeric"
"5397",167,-0.1882478,-78.491832,"ND","12:20:48","character"
"5398",214,-0.2937703,-78.4352749,"ND","01:52:36","POSIXct"
"5399",122,-0.3140441,-78.4737277," CONOCOTO","16:10:38","numeric"
"5400",267,-0.127787,-78.470157,"ND","10:13:11","numeric"
"5401",171,-0.1818374,-78.4898365," LA CAROLINA","17:52:59","numeric"
"5402",249,-0.221413,-78.513905,"ND","02:44:32","character"
"5403",211,-0.3069049,-78.4381798,"ND","14:22:54","POSIXct"
"5404",4,-0.224385,-78.5137859," CENTRO HISTORICO","04:17:00","numeric"
"5405",195,-0.1701591,-78.4761143,"ND","00:37:40","numeric"
"5406",183,-0.2575448,-78.5436416,"ND","19:02:58","numeric"
"5407",155,-0.215912,-78.5030544,"ND","09:44:00","character"
"5408",233,-0.2098985,-78.4183395,"ND","07:42:06","POSIXct"
"5409",42,-0.2240363,-78.5217735," CENTRO HISTORICO","13:15:14","numeric"
"5410",237,-0.2493374,-78.4431392," PINTAG","16:11:54","numeric"
"5411",165,-0.213793,-78.5028988,"ND","14:06:41","numeric"
"5412",32,-0.2079941,-78.4973198," CENTRO HISTORICO","18:37:25","character"
"5413",16,-0.2147479,-78.5011125," CENTRO HISTORICO","01:46:27","POSIXct"
"5414",60,-0.1876121,-78.487523," LA CAROLINA","03:10:06","numeric"
"5415",22,-0.2121542,-78.5065841," CENTRO HISTORICO","22:33:38","numeric"
"5416",78,-0.2055912,-78.4844403," LA FLORESTA","18:33:28","numeric"
"5417",234,-0.2117814,-78.4056902,"ND","07:55:34","character"
"5418",166,-0.2081819,-78.4902871," LA FLORESTA","21:07:32","POSIXct"
"5419",59,-0.1833843,-78.4823471," LA CAROLINA","01:49:58","numeric"
"5420",87,-0.2096066,-78.4832425," LA FLORESTA","23:41:56","numeric"
"5421",101,-0.2092118,-78.4956193," NO DEFINIDO","18:27:44","numeric"
"5422",119,-0.1998054,-78.431611," NO DEFINIDO","14:27:47","character"
"5423",115,-0.2921986,-78.4001434," LA MERCED","07:40:51","POSIXct"
"5424",172,-0.1779911,-78.4887099,"ND","18:11:46","numeric"
"5425",65,-0.2683487,-78.4680891," LA CAROLINA","15:32:20","numeric"
"5426",128,-0.3001911,-78.5490886," QUITUMBE","00:22:13","numeric"
"5427",33,-0.2110357,-78.4967566," CENTRO HISTORICO","02:44:52","character"
"5428",263,-0.229343,-78.511118,"ND","20:33:20","POSIXct"
"5429",67,-0.2076481,-78.512139," LA CAROLINA","14:20:23","numeric"
"5430",137,-0.3446081,-78.55937," GUAMANI","16:26:46","numeric"
"5431",79,-0.2078069,-78.487842," LA FLORESTA","05:25:11","numeric"
"5432",113,-0.2921879,-78.4777826," CONOCOTO","23:54:00","character"
"5433",70,-0.1923677,-78.4883291," LA CAROLINA","20:06:29","POSIXct"
"5434",226,-0.3027449,-78.4767312,"ND","10:54:52","numeric"
"5435",211,-0.3069049,-78.4381798,"ND","23:11:41","numeric"
"5436",146,-0.2444665,-78.5189438," VILLAFLORA","10:55:41","numeric"
"5437",64,-0.1767251,-78.4821975," LA CAROLINA","18:48:29","character"
"5438",231,-0.2105422,-78.4464598," CUMBAYA","18:34:32","POSIXct"
"5439",210,-0.3010229,-78.4456095,"ND","10:18:29","numeric"
"5440",81,-0.2088524,-78.4895095," LA FLORESTA","17:01:32","numeric"
"5441",226,-0.3027449,-78.4767312,"ND","21:08:47","numeric"
"5442",183,-0.2575448,-78.5436416,"ND","18:26:36","character"
"5443",241,-0.166931,-78.308594,"ND","01:45:48","POSIXct"
"5444",116,-0.246505,-78.5238898," NO DEFINIDO","15:50:31","numeric"
"5445",49,-0.2234865,-78.5092154," CENTRO HISTORICO","09:25:28","numeric"
"5446",38,-0.2212495,-78.5161972," CENTRO HISTORICO","00:08:54","numeric"
"5447",120,-0.2021764,-78.4886912," NO DEFINIDO","06:20:44","character"
"5448",68,-0.2074845,-78.5122168," LA CAROLINA","13:26:00","POSIXct"
"5449",78,-0.2055912,-78.4844403," LA FLORESTA","00:49:18","numeric"
"5450",38,-0.2212495,-78.5161972," CENTRO HISTORICO","01:54:59","numeric"
"5451",231,-0.2105422,-78.4464598," CUMBAYA","10:28:41","numeric"
"5452",189,-0.2784766,-78.5428262,"ND","19:01:43","character"
"5453",53,-0.1863515,-78.4854832," LA CAROLINA","18:22:43","POSIXct"
"5454",178,-0.1994594,-78.500737,"ND","09:20:11","numeric"
"5455",150,-0.2233523,-78.512705," CENTRO HISTORICO","09:24:22","numeric"
"5456",39,-0.2198762,-78.5070616," CENTRO HISTORICO","17:50:18","numeric"
"5457",133,-0.1875075,-78.4933662," Antiguo Convenio","06:01:46","character"
"5458",82,-0.2082518,-78.4902239," LA FLORESTA","16:59:54","POSIXct"
"5459",249,-0.221413,-78.513905,"ND","08:39:30","numeric"
"5460",159,-0.1915898,-78.4930927,"ND","19:47:04","numeric"
"5461",127,-0.2484601,-78.5257342," Antiguo Convenio","09:27:38","numeric"
"5462",216,-0.2863836,-78.4403578,"ND","18:26:50","character"
"5463",11,-0.2218235,-78.5181606," CENTRO HISTORICO","07:26:18","POSIXct"
"5464",8,-0.2232826,-78.5160497," CENTRO HISTORICO","09:20:54","numeric"
"5465",150,-0.2233523,-78.512705," CENTRO HISTORICO","12:27:51","numeric"
"5466",116,-0.246505,-78.5238898," NO DEFINIDO","20:36:17","numeric"
"5467",195,-0.1701591,-78.4761143,"ND","15:57:58","character"
"5468",172,-0.1779911,-78.4887099,"ND","14:19:51","POSIXct"
"5469",4,-0.224385,-78.5137859," CENTRO HISTORICO","05:30:46","numeric"
"5470",128,-0.3001911,-78.5490886," QUITUMBE","05:29:18","numeric"
"5471",249,-0.221413,-78.513905,"ND","21:59:19","numeric"
"5472",180,-0.2365594,-78.527441,"ND","12:51:53","character"
"5473",100,-0.1420711,-78.4883022," Bicentenario","12:15:23","POSIXct"
"5474",25,-0.2141417,-78.5022765," CENTRO HISTORICO","09:14:54","numeric"
"5475",203,-0.2785195,-78.5316896,"ND","22:13:23","numeric"
"5476",96,-0.1660875,-78.4917837," Parque Suecia","11:08:04","numeric"
"5477",1,-0.2101185,-78.5003829," CENTRO HISTORICO","00:15:44","character"
"5478",76,-0.2041237,-78.4814931," LA FLORESTA","23:51:37","POSIXct"
"5479",166,-0.2081819,-78.4902871," LA FLORESTA","21:27:12","numeric"
"5480",195,-0.1701591,-78.4761143,"ND","00:04:59","numeric"
"5481",182,-0.2457754,-78.5342002,"ND","02:39:07","numeric"
"5482",252,-0.219911,-78.509958,"ND","15:06:57","character"
"5483",261,-0.22564,-78.513395,"ND","12:42:11","POSIXct"
"5484",70,-0.1923677,-78.4883291," LA CAROLINA","23:06:16","numeric"
"5485",47,-0.2214185,-78.5127211," CENTRO HISTORICO","22:53:12","numeric"
"5486",132,-0.2013945,-78.4794541," GUAPULO","17:13:46","numeric"
"5487",188,-0.272726,-78.5379767,"ND","14:47:24","character"
"5488",26,-0.2203993,-78.5131261," CENTRO HISTORICO","15:14:29","POSIXct"
"5489",240,-0.20815,-78.512958,"ND","08:00:23","numeric"
"5490",193,-0.1784632,-78.4781742,"ND","21:34:48","numeric"
"5491",255,-0.218764,-78.511859,"ND","16:45:38","numeric"
"5492",115,-0.2921986,-78.4001434," LA MERCED","03:43:43","character"
"5493",115,-0.2921986,-78.4001434," LA MERCED","16:29:22","POSIXct"
"5494",164,-0.2097751,-78.5006028,"ND","07:00:47","numeric"
"5495",262,-0.227709999999999,-78.511678,"ND","06:03:47","numeric"
"5496",92,-0.2132298,-78.4846652," LA FLORESTA","19:22:53","numeric"
"5497",68,-0.2074845,-78.5122168," LA CAROLINA","18:55:49","character"
"5498",100,-0.1420711,-78.4883022," Bicentenario","17:52:16","POSIXct"
"5499",258,-0.220943,-78.515096,"ND","04:58:27","numeric"
"5500",22,-0.2121542,-78.5065841," CENTRO HISTORICO","21:59:02","numeric"
"5501",152,-0.2204609,-78.5107952," CENTRO HISTORICO","16:33:15","numeric"
"5502",166,-0.2081819,-78.4902871," LA FLORESTA","03:36:04","character"
"5503",74,-0.204309,-78.4790699999999," LA FLORESTA","20:16:00","POSIXct"
"5504",158,-0.1982256,-78.4959358,"ND","05:47:16","numeric"
"5505",130,-0.1568178,-78.4395236," NAYON","16:58:24","numeric"
"5506",56,-0.1880037,-78.4855529," LA CAROLINA","08:57:15","numeric"
"5507",101,-0.2092118,-78.4956193," NO DEFINIDO","19:19:27","character"
"5508",175,-0.2140827,-78.4986877,"ND","18:09:10","POSIXct"
"5509",122,-0.3140441,-78.4737277," CONOCOTO","16:55:28","numeric"
"5510",5,-0.2241007,-78.5145155," CENTRO HISTORICO","08:17:24","numeric"
"5511",189,-0.2784766,-78.5428262,"ND","16:05:45","numeric"
"5512",251,-0.221476,-78.510911,"ND","16:04:25","character"
"5513",240,-0.20815,-78.512958,"ND","18:57:40","POSIXct"
"5514",154,-0.2171994,-78.5053825," CENTRO HISTORICO","08:47:51","numeric"
"5515",83,-0.2051081,-78.4854009," LA FLORESTA","03:13:43","numeric"
"5516",189,-0.2784766,-78.5428262,"ND","12:07:43","numeric"
"5517",154,-0.2171994,-78.5053825," CENTRO HISTORICO","13:26:58","character"
"5518",213,-0.3064248,-78.4363854,"ND","07:25:58","POSIXct"
"5519",103,-0.2340865,-78.5148132," NO DEFINIDO","03:15:14","numeric"
"5520",174,-0.2026673,-78.486886,"ND","19:05:38","numeric"
"5521",8,-0.2232826,-78.5160497," CENTRO HISTORICO","00:33:20","numeric"
"5522",112,-0.2877891,-78.5475254," NO DEFINIDO","23:34:27","character"
"5523",41,-0.2228065,-78.5125803," CENTRO HISTORICO","20:46:33","POSIXct"
"5524",145,-0.2529851,-78.5213685," EL RECREO","17:13:07","numeric"
"5525",50,-0.2178056,-78.5052806," CENTRO HISTORICO","13:36:03","numeric"
"5526",56,-0.1880037,-78.4855529," LA CAROLINA","04:28:31","numeric"
"5527",139,-0.2698078,-78.4637868," CONOCOTO","16:47:08","character"
"5528",242,-0.220391,-78.511719,"ND","16:38:36","POSIXct"
"5529",137,-0.3446081,-78.55937," GUAMANI","21:33:53","numeric"
"5530",20,-0.218578,-78.5139415," CENTRO HISTORICO","03:00:51","numeric"
"5531",152,-0.2204609,-78.5107952," CENTRO HISTORICO","08:25:37","numeric"
"5532",31,-0.2085842,-78.4987575," CENTRO HISTORICO","17:22:41","character"
"5533",213,-0.3064248,-78.4363854,"ND","01:47:33","POSIXct"
"5534",97,-0.1450752,-78.4885597," Bicentenario","00:55:57","numeric"
"5535",22,-0.2121542,-78.5065841," CENTRO HISTORICO","03:15:03","numeric"
"5536",79,-0.2078069,-78.487842," LA FLORESTA","23:42:55","numeric"
"5537",243,-0.219723,-78.511905,"ND","02:35:42","character"
"5538",191,-0.2786482,-78.5528255," CHILLOGALLO","05:24:12","POSIXct"
"5539",250,-0.221246,-78.512436,"ND","03:53:46","numeric"
"5540",31,-0.2085842,-78.4987575," CENTRO HISTORICO","00:24:55","numeric"
"5541",6,-0.2238485,-78.5151109," CENTRO HISTORICO","03:32:38","numeric"
"5542",136,-0.2728506,-78.5372716," SOLANDA","08:17:04","character"
"5543",92,-0.2132298,-78.4846652," LA FLORESTA","09:10:17","POSIXct"
"5544",3,-0.2235964,-78.5129652," CENTRO HISTORICO","00:23:55","numeric"
"5545",217,-0.2849406,-78.4418088,"ND","11:22:22","numeric"
"5546",1,-0.2101185,-78.5003829," CENTRO HISTORICO","06:33:17","numeric"
"5547",163,-0.2087612,-78.5002273,"ND","16:49:20","character"
"5548",38,-0.2212495,-78.5161972," CENTRO HISTORICO","06:19:00","POSIXct"
"5549",91,-0.2126498,-78.4847694," LA FLORESTA","10:48:26","numeric"
"5550",58,-0.1830296,-78.4822974," LA CAROLINA","03:08:44","numeric"
"5551",148,-0.2310341,-78.5133702,"ND","13:49:28","numeric"
"5552",239,-0.119253,-78.490336," LA OFELIA","03:26:02","character"
"5553",93,-0.1993414,-78.4754705," LA FLORESTA","17:11:45","POSIXct"
"5554",15,-0.2185432,-78.5123696," CENTRO HISTORICO","13:48:58","numeric"
"5555",244,-0.219732,-78.511187,"ND","21:02:35","numeric"
"5556",115,-0.2921986,-78.4001434," LA MERCED","13:32:27","numeric"
